,duration,has_event
609,100.0,0.0
610,78.0,1.0
611,37.0,1.0
612,33.0,1.0
613,37.0,1.0
614,14.0,1.0
615,7.0,1.0
616,6.0,1.0
617,15.0,1.0
618,11.0,1.0
619,49.0,1.0
620,1.0,1.0
621,31.0,1.0
622,100.0,0.0
623,17.0,1.0
624,97.0,1.0
625,38.0,1.0
626,18.0,1.0
627,9.0,1.0
628,8.0,1.0
629,18.0,1.0
630,100.0,0.0
631,7.0,1.0
632,100.0,0.0
633,9.0,1.0
634,64.0,1.0
635,19.0,1.0
636,30.0,1.0
637,1.0,1.0
638,8.0,1.0
639,59.0,1.0
640,36.0,1.0
641,3.0,1.0
642,30.0,1.0
643,54.0,1.0
644,5.0,1.0
645,46.0,1.0
646,32.0,1.0
647,34.0,1.0
648,27.0,1.0
649,1.0,1.0
650,17.0,1.0
651,27.0,1.0
652,53.0,1.0
653,6.0,1.0
654,1.0,1.0
655,61.0,1.0
656,17.0,1.0
657,31.0,1.0
658,16.0,1.0
659,85.0,1.0
660,35.0,1.0
661,31.0,1.0
662,56.0,1.0
663,100.0,0.0
664,6.0,1.0
665,10.0,1.0
666,100.0,0.0
667,63.0,1.0
668,52.0,1.0
669,3.0,1.0
670,8.0,1.0
671,24.0,1.0
672,13.0,1.0
673,53.0,1.0
674,1.0,1.0
675,23.0,1.0
676,31.0,1.0
677,68.0,1.0
678,13.0,1.0
679,32.0,1.0
680,10.0,1.0
681,22.0,1.0
682,20.0,1.0
683,0.0,1.0
684,44.0,1.0
685,41.0,1.0
686,36.0,1.0
687,3.0,1.0
688,12.0,1.0
689,13.0,1.0
690,25.0,1.0
691,77.0,1.0
692,37.0,1.0
693,5.0,1.0
694,14.0,1.0
695,10.0,1.0
696,88.0,1.0
697,20.0,1.0
698,28.0,1.0
699,48.0,1.0
700,17.0,1.0
701,59.0,1.0
702,2.0,1.0
703,45.0,1.0
704,15.0,1.0
705,59.0,1.0
706,18.0,1.0
707,39.0,1.0
708,1.0,1.0
709,13.0,1.0
710,6.0,1.0
711,100.0,0.0
712,70.0,1.0
713,100.0,0.0
714,62.0,1.0
715,51.0,1.0
716,100.0,0.0
717,1.0,1.0
718,16.0,1.0
719,100.0,0.0
720,20.0,1.0
721,7.0,1.0
722,53.0,1.0
723,9.0,1.0
724,2.0,1.0
725,2.0,1.0
726,48.0,1.0
727,11.0,1.0
728,56.0,1.0
729,94.0,1.0
730,7.0,1.0
731,100.0,0.0
732,5.0,1.0
733,3.0,1.0
734,83.0,1.0
735,21.0,1.0
736,62.0,1.0
737,24.0,1.0
738,57.0,1.0
739,26.0,1.0
740,14.0,1.0
741,75.0,1.0
742,47.0,1.0
743,2.0,1.0
744,24.0,1.0
745,100.0,0.0
746,9.0,1.0
747,40.0,1.0
748,31.0,1.0
749,48.0,1.0
750,100.0,0.0
751,100.0,0.0
752,0.0,1.0
753,65.0,1.0
754,8.0,1.0
755,36.0,1.0
756,21.0,1.0
757,100.0,0.0
758,47.0,1.0
759,8.0,1.0
760,7.0,1.0
761,4.0,1.0
762,21.0,1.0
763,8.0,1.0
764,12.0,1.0
765,8.0,1.0
766,10.0,1.0
767,37.0,1.0
768,100.0,0.0
769,9.0,1.0
770,100.0,0.0
771,55.0,1.0
772,1.0,1.0
773,22.0,1.0
774,70.0,1.0
775,4.0,1.0
776,82.0,1.0
777,16.0,1.0
778,7.0,1.0
779,21.0,1.0
780,11.0,1.0
781,60.0,1.0
782,1.0,1.0
783,14.0,1.0
784,2.0,1.0
785,42.0,1.0
786,35.0,1.0
787,17.0,1.0
788,62.0,1.0
789,100.0,0.0
790,9.0,1.0
791,2.0,1.0
792,23.0,1.0
793,5.0,1.0
794,77.0,1.0
795,47.0,1.0
796,1.0,1.0
797,4.0,1.0
798,54.0,1.0
799,10.0,1.0
800,16.0,1.0
801,10.0,1.0
802,100.0,0.0
803,83.0,1.0
804,9.0,1.0
805,0.0,1.0
806,11.0,1.0
807,93.0,1.0
808,38.0,1.0
809,59.0,1.0
810,23.0,1.0
811,28.0,1.0
812,77.0,1.0
813,15.0,1.0
814,15.0,1.0
815,100.0,0.0
816,21.0,1.0
817,8.0,1.0
818,12.0,1.0
819,18.0,1.0
820,26.0,1.0
821,82.0,1.0
822,34.0,1.0
823,14.0,1.0
824,8.0,1.0
825,100.0,0.0
826,56.0,1.0
827,12.0,1.0
828,3.0,1.0
829,13.0,1.0
830,9.0,1.0
831,1.0,1.0
832,36.0,1.0
833,100.0,0.0
834,2.0,1.0
835,23.0,1.0
836,6.0,1.0
837,17.0,1.0
838,6.0,1.0
839,100.0,0.0
840,15.0,1.0
841,2.0,1.0
842,9.0,1.0
843,95.0,1.0
844,75.0,1.0
845,70.0,1.0
846,4.0,1.0
847,48.0,1.0
848,46.0,1.0
849,58.0,1.0
850,62.0,1.0
851,3.0,1.0
852,100.0,0.0
853,41.0,1.0
854,48.0,1.0
855,36.0,1.0
856,8.0,1.0
857,1.0,1.0
858,17.0,1.0
859,59.0,1.0
860,21.0,1.0
861,0.0,1.0
862,40.0,1.0
863,7.0,1.0
864,5.0,1.0
865,68.0,1.0
866,8.0,1.0
867,22.0,1.0
868,22.0,1.0
869,0.0,1.0
870,23.0,1.0
871,29.0,1.0
872,12.0,1.0
873,19.0,1.0
874,24.0,1.0
875,47.0,1.0
876,22.0,1.0
877,11.0,1.0
878,41.0,1.0
879,59.0,1.0
880,22.0,1.0
881,22.0,1.0
882,29.0,1.0
883,26.0,1.0
884,17.0,1.0
885,5.0,1.0
886,24.0,1.0
887,100.0,0.0
888,69.0,1.0
889,25.0,1.0
890,1.0,1.0
891,11.0,1.0
892,47.0,1.0
893,10.0,1.0
894,26.0,1.0
895,37.0,1.0
896,32.0,1.0
897,5.0,1.0
898,63.0,1.0
899,1.0,1.0
900,35.0,1.0
901,7.0,1.0
902,11.0,1.0
903,100.0,0.0
904,13.0,1.0
905,4.0,1.0
906,20.0,1.0
907,86.0,1.0
908,49.0,1.0
909,15.0,1.0
910,7.0,1.0
911,100.0,0.0
912,47.0,1.0
913,9.0,1.0
914,64.0,1.0
915,24.0,1.0
916,44.0,1.0
917,4.0,1.0
918,71.0,1.0
919,79.0,1.0
920,25.0,1.0
921,27.0,1.0
922,4.0,1.0
923,28.0,1.0
924,9.0,1.0
925,65.0,1.0
926,35.0,1.0
927,20.0,1.0
928,1.0,1.0
929,6.0,1.0
930,27.0,1.0
931,12.0,1.0
932,7.0,1.0
933,94.0,1.0
934,30.0,1.0
935,62.0,1.0
936,100.0,0.0
937,21.0,1.0
938,1.0,1.0
939,100.0,0.0
940,17.0,1.0
941,18.0,1.0
942,22.0,1.0
943,5.0,1.0
944,88.0,1.0
945,51.0,1.0
946,16.0,1.0
947,72.0,1.0
948,29.0,1.0
949,61.0,1.0
950,88.0,1.0
951,42.0,1.0
952,3.0,1.0
953,20.0,1.0
954,53.0,1.0
955,9.0,1.0
956,1.0,1.0
957,0.0,1.0
958,39.0,1.0
959,37.0,1.0
960,15.0,1.0
961,40.0,1.0
962,16.0,1.0
963,41.0,1.0
964,88.0,1.0
965,66.0,1.0
966,25.0,1.0
967,68.0,1.0
968,8.0,1.0
969,20.0,1.0
970,8.0,1.0
971,3.0,1.0
972,25.0,1.0
973,30.0,1.0
974,0.0,1.0
975,26.0,1.0
976,97.0,1.0
977,66.0,1.0
978,0.0,1.0
979,37.0,1.0
980,36.0,1.0
981,0.0,1.0
982,30.0,1.0
983,4.0,1.0
984,75.0,1.0
985,5.0,1.0
986,38.0,1.0
987,6.0,1.0
988,32.0,1.0
989,26.0,1.0
990,14.0,1.0
991,14.0,1.0
992,21.0,1.0
993,3.0,1.0
994,40.0,1.0
995,7.0,1.0
996,6.0,1.0
997,80.0,1.0
998,14.0,1.0
999,67.0,1.0
1000,100.0,0.0
1001,73.0,1.0
1002,5.0,1.0
1003,2.0,1.0
1004,20.0,1.0
1005,51.0,1.0
1006,18.0,1.0
1007,13.0,1.0
1008,27.0,1.0
1009,42.0,1.0
1010,25.0,1.0
1011,11.0,1.0
1012,24.0,1.0
1013,42.0,1.0
1014,8.0,1.0
1015,1.0,1.0
1016,2.0,1.0
1017,27.0,1.0
1018,100.0,0.0
1019,7.0,1.0
1020,15.0,1.0
1021,53.0,1.0
1022,52.0,1.0
1023,2.0,1.0
1024,60.0,1.0
1025,14.0,1.0
1026,43.0,1.0
1027,13.0,1.0
1028,19.0,1.0
1029,51.0,1.0
1030,8.0,1.0
1031,2.0,1.0
1032,18.0,1.0
1033,54.0,1.0
1034,16.0,1.0
1035,2.0,1.0
1036,0.0,1.0
1037,91.0,1.0
1038,9.0,1.0
1039,80.0,1.0
1040,75.0,1.0
1041,23.0,1.0
1042,30.0,1.0
1043,8.0,1.0
1044,34.0,1.0
1045,21.0,1.0
1046,71.0,1.0
1047,25.0,1.0
1048,89.0,1.0
1049,75.0,1.0
1050,7.0,1.0
1051,40.0,1.0
1052,6.0,1.0
1053,8.0,1.0
1054,55.0,1.0
1055,60.0,1.0
1056,40.0,1.0
1057,3.0,1.0
1058,4.0,1.0
1059,19.0,1.0
1060,27.0,1.0
1061,25.0,1.0
1062,43.0,1.0
1063,11.0,1.0
1064,100.0,0.0
1065,29.0,1.0
1066,42.0,1.0
1067,31.0,1.0
1068,62.0,1.0
1069,1.0,1.0
1070,5.0,1.0
1071,7.0,1.0
1072,14.0,1.0
1073,24.0,1.0
1074,100.0,0.0
1075,97.0,1.0
1076,14.0,1.0
1077,23.0,1.0
1078,0.0,1.0
1079,30.0,1.0
1080,100.0,0.0
1081,38.0,1.0
1082,58.0,1.0
1083,19.0,1.0
1084,28.0,1.0
1085,0.0,1.0
1086,12.0,1.0
1087,74.0,1.0
1088,32.0,1.0
1089,52.0,1.0
1090,28.0,1.0
1091,45.0,1.0
1092,26.0,1.0
1093,1.0,1.0
1094,19.0,1.0
1095,100.0,0.0
1096,73.0,1.0
1097,1.0,1.0
1098,36.0,1.0
1099,12.0,1.0
1100,60.0,1.0
1101,77.0,1.0
1102,81.0,1.0
1103,100.0,0.0
1104,59.0,1.0
1105,6.0,1.0
1106,15.0,1.0
1107,30.0,1.0
1108,0.0,1.0
1109,11.0,1.0
1110,41.0,1.0
1111,5.0,1.0
1112,32.0,1.0
1113,1.0,1.0
1114,16.0,1.0
1115,11.0,1.0
1116,26.0,1.0
1117,5.0,1.0
1118,69.0,1.0
1119,39.0,1.0
1120,100.0,0.0
1121,46.0,1.0
1122,97.0,1.0
1123,19.0,1.0
1124,3.0,1.0
1125,4.0,1.0
1126,2.0,1.0
1127,39.0,1.0
1128,97.0,1.0
1129,31.0,1.0
1130,12.0,1.0
1131,53.0,1.0
1132,0.0,1.0
1133,2.0,1.0
1134,10.0,1.0
1135,19.0,1.0
1136,21.0,1.0
1137,7.0,1.0
1138,17.0,1.0
1139,10.0,1.0
1140,0.0,1.0
1141,18.0,1.0
1142,4.0,1.0
1143,100.0,0.0
1144,8.0,1.0
1145,100.0,0.0
1146,79.0,1.0
1147,38.0,1.0
1148,37.0,1.0
1149,16.0,1.0
1150,33.0,1.0
1151,22.0,1.0
1152,5.0,1.0
1153,88.0,1.0
1154,17.0,1.0
1155,100.0,0.0
1156,65.0,1.0
1157,31.0,1.0
1158,20.0,1.0
1159,42.0,1.0
1160,65.0,1.0
1161,51.0,1.0
1162,35.0,1.0
1163,100.0,0.0
1164,1.0,1.0
1165,3.0,1.0
1166,45.0,1.0
1167,4.0,1.0
1168,7.0,1.0
1169,24.0,1.0
1170,20.0,1.0
1171,9.0,1.0
1172,47.0,1.0
1173,6.0,1.0
1174,27.0,1.0
1175,100.0,0.0
1176,9.0,1.0
1177,26.0,1.0
1178,22.0,1.0
1179,37.0,1.0
1180,55.0,1.0
1181,47.0,1.0
1182,79.0,1.0
1183,4.0,1.0
1184,39.0,1.0
1185,10.0,1.0
1186,7.0,1.0
1187,38.0,1.0
1188,4.0,1.0
1189,9.0,1.0
1190,17.0,1.0
1191,20.0,1.0
1192,10.0,1.0
1193,23.0,1.0
1194,17.0,1.0
1195,45.0,1.0
1196,9.0,1.0
1197,100.0,0.0
1198,73.0,1.0
1199,1.0,1.0
1200,8.0,1.0
1201,100.0,0.0
1202,27.0,1.0
1203,6.0,1.0
1204,24.0,1.0
1205,82.0,1.0
1206,39.0,1.0
1207,17.0,1.0
1208,24.0,1.0
1209,25.0,1.0
1210,7.0,1.0
1211,21.0,1.0
1212,9.0,1.0
1213,11.0,1.0
1214,100.0,0.0
1215,100.0,0.0
1216,4.0,1.0
1217,51.0,1.0
1218,42.0,1.0
1219,48.0,1.0
1220,13.0,1.0
1221,22.0,1.0
1222,0.0,1.0
1223,46.0,1.0
1224,51.0,1.0
1225,10.0,1.0
1226,72.0,1.0
1227,79.0,1.0
1228,99.0,1.0
1229,15.0,1.0
1230,9.0,1.0
1231,100.0,0.0
1232,5.0,1.0
1233,29.0,1.0
1234,0.0,1.0
1235,62.0,1.0
1236,22.0,1.0
1237,38.0,1.0
1238,8.0,1.0
1239,15.0,1.0
1240,45.0,1.0
1241,10.0,1.0
1242,4.0,1.0
1243,23.0,1.0
1244,59.0,1.0
1245,14.0,1.0
1246,6.0,1.0
1247,64.0,1.0
1248,2.0,1.0
1249,23.0,1.0
1250,26.0,1.0
1251,8.0,1.0
1252,0.0,1.0
1253,22.0,1.0
1254,4.0,1.0
1255,33.0,1.0
1256,90.0,1.0
1257,55.0,1.0
1258,28.0,1.0
1259,1.0,1.0
1260,33.0,1.0
1261,14.0,1.0
1262,68.0,1.0
1263,4.0,1.0
1264,16.0,1.0
1265,68.0,1.0
1266,64.0,1.0
1267,12.0,1.0
1268,50.0,1.0
1269,4.0,1.0
1270,69.0,1.0
1271,21.0,1.0
1272,11.0,1.0
1273,26.0,1.0
1274,28.0,1.0
1275,4.0,1.0
1276,14.0,1.0
1277,2.0,1.0
1278,53.0,1.0
1279,9.0,1.0
1280,20.0,1.0
1281,31.0,1.0
1282,9.0,1.0
1283,100.0,0.0
1284,51.0,1.0
1285,100.0,0.0
1286,18.0,1.0
1287,3.0,1.0
1288,15.0,1.0
1289,11.0,1.0
1290,35.0,1.0
1291,8.0,1.0
1292,44.0,1.0
1293,6.0,1.0
1294,46.0,1.0
1295,55.0,1.0
1296,23.0,1.0
1297,10.0,1.0
1298,94.0,1.0
1299,4.0,1.0
1300,5.0,1.0
1301,38.0,1.0
1302,53.0,1.0
1303,2.0,1.0
1304,17.0,1.0
1305,25.0,1.0
1306,1.0,1.0
1307,12.0,1.0
1308,0.0,1.0
1309,6.0,1.0
1310,13.0,1.0
1311,18.0,1.0
1312,21.0,1.0
1313,15.0,1.0
1314,47.0,1.0
1315,100.0,0.0
1316,96.0,1.0
1317,2.0,1.0
1318,30.0,1.0
1319,20.0,1.0
1320,29.0,1.0
1321,28.0,1.0
1322,7.0,1.0
1323,2.0,1.0
1324,22.0,1.0
1325,16.0,1.0
1326,100.0,0.0
1327,36.0,1.0
1328,54.0,1.0
1329,22.0,1.0
1330,4.0,1.0
1331,70.0,1.0
1332,33.0,1.0
1333,12.0,1.0
1334,21.0,1.0
1335,77.0,1.0
1336,70.0,1.0
1337,5.0,1.0
1338,10.0,1.0
1339,10.0,1.0
1340,40.0,1.0
1341,5.0,1.0
1342,24.0,1.0
1343,18.0,1.0
1344,13.0,1.0
1345,100.0,0.0
1346,22.0,1.0
1347,20.0,1.0
1348,16.0,1.0
1349,66.0,1.0
1350,23.0,1.0
1351,20.0,1.0
1352,100.0,0.0
1353,1.0,1.0
1354,9.0,1.0
1355,8.0,1.0
1356,16.0,1.0
1357,63.0,1.0
1358,17.0,1.0
1359,100.0,0.0
1360,21.0,1.0
1361,14.0,1.0
